2.550000000000000183e-02,6.587500000000000000e+01
2.900000000000000494e-02,6.100000000000000000e+01
4.224999999999999589e-02,6.937500000000000000e+01
4.674999999999999989e-02,6.312500000000000000e+01
5.874999999999999667e-02,7.187500000000000000e+01
6.300000000000000044e-02,6.650000000000000000e+01
4.850000000000000144e-02,5.537500000000000000e+01
